全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,医療機関の種類,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,災害拠点分類,状況,URL,画像,画像_ライセンス,備考
352080,400142,山口県岩国市,ひろち歯科クリニック,ヒロチシカクリニック,,無床診療所,352080,,山口県岩国市車町2丁目16-48,山口県,岩国市車町2丁目16-48,,,,34.157658,132.221505,,,0827-24-4355,,0827-24-4355,,,,,,,3530831076,月火水木金土,9:00:00,18:00:00,水曜日と土曜日は午前の診療。祝日、8/13～15、12/30～1/3は休診。,,歯科、小児歯科,0,,,http://hirochi-shika.jp/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400143,山口県岩国市,ひろなか歯科医院,ヒロナカシカイイン,,無床診療所,352080,,山口県岩国市南岩国町3丁目31番25号,山口県,岩国市南岩国町3丁目31番25号,,,,34.133937,132.196905,,,0827-31-4181,,0827-31-4181,,,,,,,3530830664,月火水木金土,9:00:00,18:30:00,土曜日は午前の診療。祝日、8/13～16、12/29～1/3は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400144,山口県岩国市,医療法人社団三美会　藤生歯科センター,イリョウホウジンシャダン　サンビカイ　フジュウシカセンター,,無床診療所,352080,,山口県岩国市黒磯町1丁目1番22号,山口県,岩国市黒磯町1丁目1番22号,,,,34.108268,132.199901,,,0827-31-6318,,0827-32-3365,,,,,5.25001E+12,医療法人社団　三美会,3530830706,月火水木金,8:50:00,17:30:00,第1・3・5土曜日は9:00～13:00まで診療。祝日、8/14・15、12/30～1/4は休診。,,歯科、小児歯科、矯正歯科,0,,,http://www.fuju-shika.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400145,山口県岩国市,ふじおか歯科,フジオカシカ,,無床診療所,352080,,山口県岩国市山手町1丁目24番12号,山口県,岩国市山手町1丁目24番12号,,,,34.168627,132.213719,,,0827-29-0418,,0827-29-0430,,,,,,,3530830854,月火水木金土,9:00:00,18:30:00,木曜日と土曜日は午前の診療。祝日、8/13～15、12/30～1/3は休診。,,歯科、小児歯科、歯科口腔外科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400146,山口県岩国市,ホワイト歯科クリニック,ホワイトシカクリニック,,無床診療所,352080,,山口県岩国市今津町4丁目12番19号,山口県,岩国市今津町4丁目12番19号,,,,34.165077,132.213881,,,0827-29-0034,,0827-29-0035,,,,,,,3530830920,月水木金土,9:30:00,19:00:00,土曜日は17:00まで診療。祝日のある週の火曜日は診療。祝日、8/13～15、12/29～1/5は休診。,,歯科、小児歯科、歯科口腔外科,0,,,http://www.whiteshika.jp/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400147,山口県岩国市,松浦歯科,マツウラシカ,,無床診療所,352080,,山口県岩国市昭和町2丁目5番14号,山口県,岩国市昭和町2丁目5番14号,,,,34.173607,132.228974,,,0827-23-1818,,0827-23-2367,,,,,,,3530830698,月火水木金土,9:00:00,19:00:00,水曜日は午前、土曜日は12:00までの診療。祝日、12/30～1/4は休診。,,歯科、小児歯科,0,,,http://www.matsuura-dc.net/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400149,山口県岩国市,三吉歯科,ミヨシシカ,,無床診療所,352080,,山口県岩国市今津町1丁目6番17号,山口県,岩国市今津町1丁目6番17号,,,,34.167167,132.22152,,,0827-23-1809,,0827-23-1831,,,,,,,3530830649,月火水木金土,9:00:00,18:30:00,土曜日は午前の診療。祝日、8/13～15、12/29～1/3は休診。,,歯科、小児歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400150,山口県岩国市,みちよ歯科医院,ミチヨシカイイン,,無床診療所,352080,,山口県岩国市立石町2丁目2番36号,山口県,岩国市立石町2丁目2番36号,,,ＢＳビル1Ｆ,34.176665,132.226459,,,0827-21-3355,,0827-21-3355,,,,,,,3530830888,月火水木金土,9:30:00,18:00:00,水曜日と土曜日は午前の診療。祝日、8/13～15、12/30～1/3は休診。,,歯科、小児歯科、矯正歯科、歯科口腔外科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400151,山口県岩国市,むねまさ歯科クリニック,ムネマサシカクリニック,,無床診療所,352080,,山口県岩国市錦見4丁目17番2号,山口県,岩国市錦見4丁目17番2号,,,,34.165508,132.188585,,,0827-43-6480,,0827-43-6480,,,,,,,3530830912,月火水木金土,9:00:00,19:00:00,水曜日と土曜日は午前の診療。祝日、12/29～1/3は休診。,,歯科、小児歯科、矯正歯科、歯科口腔外科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400152,山口県岩国市,村山歯科クリニック,ムラヤマシカクリニック,,無床診療所,352080,,山口県岩国市平田1丁目37番11号,山口県,岩国市平田1丁目37番11号,,,,34.151727,132.1854,,,0827-28-0648,,0827-28-1182,,,,,,,3530830995,月火水木金土,9:00:00,19:00:00,木曜日と土曜日は午前の診療。祝日、8/13～15、12/29～1/3は休診。,,歯科、小児歯科、矯正歯科、歯科口腔外科,0,,,https://murayama118.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400153,山口県岩国市,もうこ歯科医院,モウコシカイイン,,無床診療所,352080,,山口県岩国市中津町2丁目13番8号,山口県,岩国市中津町2丁目13番8号,,,,34.155212,132.217671,,,0827-21-4618,,0827-21-8051,,,,,,,3530830789,月火水木金土,9:00:00,18:30:00,土曜日は午前の診療。祝日は休診。,,歯科、小児歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400154,山口県岩国市,もりわき歯科クリニック,モリワキシカクリニック,,無床診療所,352080,,山口県岩国市山手町1丁目16番11号,山口県,岩国市山手町1丁目16番11号,,,,34.166803,132.217521,,,0827-29-2677,,0827-29-2650,,,,,,,3530830896,月火水木金土,9:00:00,18:30:00,木曜日と土曜日は午前の診療。祝日、8/13～15、12/29～1/4は休診。,,歯科、小児歯科、歯科口腔外科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400155,山口県岩国市,門前町デンタルクリニック,モンゼンマチデンタルクリニック,,無床診療所,352080,,山口県岩国市門前町3丁目22-16,山口県,岩国市門前町3丁目22-16,,,,34.14492,132.212661,,,0827-32-2355,,0827-32-2355,,,,,,,3530831043,月火水木金土,9:30:00,18:00:00,土曜日は午前の診療。祝日、8/14～16、12/29～1/4は休診。,,歯科、小児歯科、矯正歯科、歯科口腔外科,0,,,http://monzendental.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400156,山口県岩国市,安田歯科,ヤスダシカ,,無床診療所,352080,,山口県岩国市車町2丁目7番26号,山口県,岩国市車町2丁目7番26号,,,,34.155427,132.218649,,,0827-21-1407,,0827-21-1437,,,,,,,3530830367,月火水木金土,9:00:00,19:00:00,木曜日と土曜日は午前の診療。祝日、8/13～15、12/30～1/3は休診。,,歯科、小児歯科,0,,,http://yasuda-dent.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400158,山口県岩国市,医療法人山元歯科医院,イリョウホウジン　ヤマモトシカイイン,,無床診療所,352080,,山口県岩国市山手町1丁目9番18号,山口県,岩国市山手町1丁目9番18号,,,スオミハイツ1Ｆ,34.169282,132.217545,,,0827-21-1180,,0827-21-5733,,,,,9.25001E+12,医療法人山元歯科医院,3530831142,月火水金土,9:00:00,18:00:00,祝日、8/13～16、12/29～1/5は休診。週の内に連休がある場合は木曜日の診療を行う。,,歯科、小児歯科,0,,,http://y-dental.blogdehp.ne.jp/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400159,山口県岩国市,吉田歯科矯正歯科医院,ヨシダシカキョウセイシカイイン,,無床診療所,352080,,山口県岩国市岩国2丁目17番27号,山口県,岩国市岩国2丁目17番27号,,,,34.164601,132.182911,,,0827-41-0789,,0827-41-0783,,,,,,,3530830987,月火水木金土,9:00:00,19:00:00,木曜日は午前、土曜日は16:00まで診療。土曜日の午後は休診の場合あり。祝日は休診。年末年始、お盆は休診の場合あり。,,歯科、小児歯科、矯正歯科,0,,,http://410789.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400161,山口県岩国市,ヨネダ歯科クリニック,ヨネダシカクリニック,,無床診療所,352080,,山口県岩国市三笠町2丁目1番21号,山口県,岩国市三笠町2丁目1番21号,,,,34.168839,132.228001,,,0827-23-0118,,0827-23-0126,,,,,,,3530830961,月火水木金,9:00:00,18:30:00,祝日、12/30～1/4は休診。,,歯科,0,,,http://www.dental-yoneda.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400162,山口県岩国市,医療法人社団慈愛会　Ｙａｓｕｄａ　ｄｅｎｔａｌ　ｃｌｉｎｉｃ　ｗｅｓｔ,イリョウホウジンシャダン　ジアイカイ　ヤスダデンタルクリニックウエスト,,無床診療所,352080,,山口県岩国市錦見4丁目8番9号,山口県,岩国市錦見4丁目8番9号,,,,34.162151,132.186359,,,0827-44-2100,,0827-44-2101,,,,,4.25001E+12,医療法人社団　慈愛会,3530831159,月火水木金土,9:00:00,18:30:00,土曜日は午前の診療。祝日、12/31～1/4は休診。,,歯科、小児歯科、口腔外科,0,,,http://yasuda-d-west.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400185,山口県岩国市,Iwakuni Dental Care,イワクニデンタルケア,,無床診療所,352080,,山口県岩国市尾津町１－６－３４,山口県,岩国市尾津町１－６－３４,,,,34.142215,132.211982,,,0827-35-4915,,,,,,,,,,月火木金土,8:30:00,17:30:00,不定期に休診。12/25～1/3は休診。,,歯科,0,,,http://iwakunidental.com,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400186,山口県岩国市,ホーム歯科・こども矯正歯科,ホームシカ・コドモキョウセイシカ,,無床診療所,352080,,山口県岩国市川西1-21-30,山口県,岩国市川西1-21-30,,,,34.158569,132.17795,,,0827-35-4366,,0827-35-4366,,,,,1.25001E+12,医療法人りんせい会,3530831209,月火水金土,9:00:00,18:30:00,祝日、8/13～15、12/30～1/3は休診。,,歯科、小児歯科、口腔外科、矯正歯科,0,,,http://home-shika.jp/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400163,山口県岩国市,岩国市立本郷歯科診療所,イワクニシリツホンゴウシカシンリョウショ,,無床診療所,352080,,山口県岩国市本郷町本郷2087-1,山口県,岩国市本郷町本郷2087-1,,,,34.294016,132.040244,,,0827-75-2370,,,,,,,,岩国市長,3537230272,火金,9:30:00,16:30:00,祝日、12/29～1/3は休診。,,歯科,0,,,https://www.city.iwakuni.lg.jp/map/13468.html,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400164,山口県岩国市,たにもと歯科医院,タニモトシカイイン,,無床診療所,352080,,山口県岩国市錦町広瀬6707-7,山口県,岩国市錦町広瀬6707-7,,,,34.264406,131.958938,,,0827-72-2090,,0827-72-2090,,,,,,,3537230454,月火水木金土,8:30:00,19:00:00,木曜日と土曜日は午前の診療。祝日は休診。,,歯科、小児歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400166,山口県岩国市,医療法人社団　松田歯科医院,イリョウホウジンシャダン　マツダシカイイン,,無床診療所,352080,,山口県岩国市美和町渋前1337番地3,山口県,岩国市美和町渋前1337番地3,,,,34.222967,132.09655,,,0827-95-0118,,0827-95-0119,,,,,4.25001E+12,医療法人社団　松田歯科医院,3530231400,月火水木金土,9:00:00,18:30:00,水曜日と土曜日は午前の診療。第3土曜日、祝日、8/13～16、12/30～1/4は休診。,,歯科,0,,,http://www.matsudashika.jp/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400167,山口県岩国市,大矢歯科,オオヤシカ,,無床診療所,352080,,山口県岩国市由宇町南2丁目1番36号,山口県,岩国市由宇町南2丁目1番36号,,,,34.043803,132.21234,,,0827-63-1182,,0827-63-5525,,,,,,,3537230264,月火水木金土,9:00:00,19:00:00,土曜日は午前の診療。祝日、8/13～15、12/30～1/3は休診。,,歯科、小児歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400168,山口県岩国市,つきおか歯科,ツキオカシカ,,無床診療所,352080,,山口県岩国市由宇町中央2丁目9番1号,山口県,岩国市由宇町中央2丁目9番1号,,,,34.044941,132.208904,,,0827-63-1700,,0827-63-2393,,,,,,,3537230330,月火水木金土,9:00:00,18:00:00,木曜日は午前、土曜日は15:00まで診療。第3木曜日、祝日、8/11～16、12/30～1/4は休診。,,歯科、小児歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400169,山口県岩国市,桝尾歯科医院,マスオシカイイン,,無床診療所,352080,,山口県岩国市由宇町中央2丁目7番26号,山口県,岩国市由宇町中央2丁目7番26号,,,,34.045094,132.210344,,,0827-63-0128,,0827-63-2166,,,,,,,3530830946,月火水木金土,8:50:00,18:00:00,木曜日と土曜日は午前の診療。祝日、8/13～15、12/30～1/3は休診。,,歯科、小児歯科,0,,,http://masuoshika.cihp2.jp/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400170,山口県岩国市,桝尾歯科クリニック,マスオシカクリニック,,無床診療所,352080,,山口県岩国市由宇町由宇崎5番1号,山口県,岩国市由宇町由宇崎5番1号,,,,34.036487,132.216608,,,0827-63-0700,,0827-63-0700,,,,,,,3537230389,月火水木金土,9:00:00,18:30:00,木曜日と土曜日は午前の診療。祝日、8/13～15、12/30～1/4は休診。,,歯科、小児歯科,0,,,http://masuodc.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400171,山口県岩国市,医療法人社団　とよた歯科矯正歯科医院,イリョウホウジンシャダン　トヨタシカキョウセイシカイイン,,無床診療所,352080,,山口県岩国市玖珂町6053番地,山口県,岩国市玖珂町6053番地,,,,34.094435,132.07805,,,0827-82-6441,,0827-82-6442,,,,,5.25001E+12,医療法人社団　とよた歯科矯正歯科医院,3537230397,月火水金土,9:00:00,18:30:00,祝日、8/13～15、12/30～1/3は休診。木曜日は振替で診療を行う場合あり。,,歯科、矯正歯科,0,,,http://www.toyota-dc.com/index.html,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400172,山口県岩国市,林歯科医院,ハヤシシカイイン,,無床診療所,352080,,山口県岩国市玖珂町5063,山口県,岩国市玖珂町5063,,,,34.093776,132.083063,,,0827-82-5885,,0827-82-5889,,,,,,,3530831019,月火水木金土,6:00:00,18:30:00,土曜日は午前の診療。祝日、8/11～16、12/30～1/4は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400173,山口県岩国市,医療法人　山中歯科医院,イリョウホウジン　ヤマナカシカイイン,,無床診療所,352080,,山口県岩国市玖珂町802番地3,山口県,岩国市玖珂町802番地3,,,,34.095641,132.083439,,,0827-82-2227,,0827-82-2362,,,,,1.25001E+12,医療法人　山中歯科医院,3537230439,月火水木金土,9:00:00,18:00:00,木曜日と土曜日は午前の診療。8/13～16、12/30～1/4は休診。,,歯科、小児歯科、矯正歯科,0,,,https://yamanakasika-iwakuni-kuga.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400174,山口県岩国市,米田歯科医院,ヨネダシカイイン,,無床診療所,352080,,山口県岩国市玖珂町857-3,山口県,岩国市玖珂町857-3,,,,34.098825,132.085383,,,0827-82-6551,,0827-82-6551,,,,,,,3537230462,月火水金土,9:00:00,18:30:00,祝日は休診。,,歯科、小児歯科,0,,,https://www.dental-yoneda.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400175,山口県岩国市,おかもと歯科クリニック,オカモトシカクリニック,,無床診療所,352080,,山口県岩国市周東町下久原1560-1,山口県,岩国市周東町下久原1560-1,,,,34.090216,132.046663,,,0827-83-0118,,0827-83-0117,,,,,,,3537230447,月火水木金土,9:30:00,18:30:00,祝日、8/13～15、12/31～1/3は休診。,,歯科、小児歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400176,山口県岩国市,松井歯科クリニック,マツイシカクリニック,,無床診療所,352080,,山口県岩国市周東町下久原816-3,山口県,岩国市周東町下久原816-3,,,,34.088652,132.053881,,,0827-83-0170,,0827-83-0171,,,,,,,3530830979,月火水木金土,9:00:00,18:00:00,水曜日と土曜日は午前の診療。祝日、12/30～1/3は休診。,,歯科,0,,,http://www.matsui-dental-clinic.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400177,山口県岩国市,医療法人啓愛会　みどり歯科クリニック,イリョウホウジン　ケイアイカイ　ミドリシカクリニック,,無床診療所,352080,,山口県岩国市周東町下久原1147番地6,山口県,岩国市周東町下久原1147番地6,,,,34.092506,132.052499,,,0827-83-0418,,0827-83-0648,,,,,8.25001E+12,医療法人　啓愛会,3530831134,月火水木金土,9:00:00,19:00:00,水曜日は午前、土曜日は17:00までの診療。祝日、8/13～15、12/27～1/4は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400178,山口県岩国市,岩国市立美川歯科診療所,イワクニシリツミカワシカシンリョウショ,,無床診療所,352080,,山口県岩国市美川町四馬神1057番地,山口県,岩国市美川町四馬神1057番地,,,,34.242143,131.986296,,,0827-76-0666,,,,,,,,,3530831175,水,9:30:00,16:30:00,祝日、12/29～1/3は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,,山口県岩国市,うめだ皮ふ科クリニック,ウメダヒフカクリニック,,無床診療所,352080,,山口県岩国市錦見六丁目14番33号,山口県,岩国市錦見六丁目14番33号,,,,34.1640881,132.1962899,,,0827-28-1061,,0827-28-1062,,,,,,,,月火木金土,9:00:00,17:00:00,土曜日は午前の診療。水曜日、日曜日、祝日は休診。,,皮膚科,0,,,https://umedahifuka.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
